,test_name,code_len,dumb_dyn_slice,dyn_slice,pruned_slice,dumb_dyn_slice_len,pruned_slice_len,dyn_slice_len,runtime_bare_test,runtime_tracing_augmented_test,runtime_dyn_slice,runtime_pruned_slice,perf_runtime_bare_test,perf_runtime_tracing_augmented_test,perf_runtime_dyn_slice,perf_runtime_pruned_slice,len_exec_trace,test_result,sliced_result_equal_to_bare,exception,stage,num_boolops_pruned_sliced,num_lines_with_boolops_pruned_sliced,num_boolops_dyn_sliced,num_lines_with_boolops_dyn_sliced,num_boolops,num_lines_with_boolops,benchmark,test_status
25889,benchmark/refactory/data/question_4/code/wrong/wrong_4_170.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sorted_lst' is not defined"",)",run sliced,,,,,0,0,refactory,Other Exception
25890,benchmark/refactory/data/question_4/code/wrong/wrong_4_170.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sorted_lst' is not defined"",)",run sliced,,,,,0,0,refactory,Other Exception
26077,benchmark/refactory/data/question_4/code/wrong/wrong_4_222.py#0:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",run sliced,,,,,0,0,refactory,Other Exception
26078,benchmark/refactory/data/question_4/code/wrong/wrong_4_222.py#1:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",run sliced,,,,,0,0,refactory,Other Exception
26079,benchmark/refactory/data/question_4/code/wrong/wrong_4_222.py#2:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",run sliced,,,,,0,0,refactory,Other Exception
26080,benchmark/refactory/data/question_4/code/wrong/wrong_4_222.py#3:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",run sliced,,,,,0,0,refactory,Other Exception
26081,benchmark/refactory/data/question_4/code/wrong/wrong_4_222.py#4:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",run sliced,,,,,0,0,refactory,Other Exception
26082,benchmark/refactory/data/question_4/code/wrong/wrong_4_222.py#5:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",run sliced,,,,,0,0,refactory,Other Exception
26455,benchmark/refactory/data/question_4/code/wrong/wrong_4_289.py#0:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'new_list' referenced before assignment"",)",run sliced,,,,,0,0,refactory,Other Exception
26456,benchmark/refactory/data/question_4/code/wrong/wrong_4_289.py#1:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'new_list' referenced before assignment"",)",run sliced,,,,,0,0,refactory,Other Exception
26457,benchmark/refactory/data/question_4/code/wrong/wrong_4_289.py#2:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'new_list' referenced before assignment"",)",run sliced,,,,,0,0,refactory,Other Exception
26458,benchmark/refactory/data/question_4/code/wrong/wrong_4_289.py#3:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'new_list' referenced before assignment"",)",run sliced,,,,,0,0,refactory,Other Exception
26459,benchmark/refactory/data/question_4/code/wrong/wrong_4_289.py#4:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'new_list' referenced before assignment"",)",run sliced,,,,,0,0,refactory,Other Exception
26460,benchmark/refactory/data/question_4/code/wrong/wrong_4_289.py#5:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'new_list' referenced before assignment"",)",run sliced,,,,,0,0,refactory,Other Exception
